"Uxmean","U:0","U:1","U:2","pMean","pPrime2Mean","Q","QMean","p","UMean:0","UMean:1","UMean:2","vorticityMean:0","vorticityMean:1","vorticityMean:2","vorticity:0","vorticity:1","vorticity:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","PmeanPSI","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
18.568,-17.852,1.2568,-0.061797,357.07,0.9843,7.595e+09,1.8664e+09,357.46,-18.568,1.3512,-0.02466,25499,-25537,-1.429e+05,32327,-24053,-2.3567e+05,0.65655,-0.19587,-0.002403,0.092456,0.0012431,0.0019988,67.08,1,0.0012693,0.00026933,3e-05,-2e-05
18.566,-17.827,1.18,-0.053371,356.89,1.0029,8.6065e+09,2.3926e+09,357.25,-18.566,1.2882,-0.016739,26456,-26142,-1.6416e+05,33177,-25001,-2.5498e+05,0.68274,-0.20922,-0.0035499,0.096185,0.0011771,0.002284,67.052,1,0.0012707,0.00027067,3e-05,-2e-05
18.564,-17.803,1.0997,-0.044301,356.63,1.0266,9.4635e+09,2.7682e+09,356.96,-18.564,1.2223,-0.0085362,27228,-26699,-1.8318e+05,33769,-25884,-2.7321e+05,0.70807,-0.22224,-0.0045424,0.10005,0.0011027,0.0025437,67.015,1,0.001272,0.000272,3e-05,-2e-05
18.564,-17.803,1.0997,-0.044301,356.63,1.0266,9.4635e+09,2.7682e+09,356.96,-18.564,1.2223,-0.0085362,27228,-26699,-1.8318e+05,33769,-25884,-2.7321e+05,0.70807,-0.22224,-0.0045424,0.10005,0.0011027,0.0025437,67.015,1,0.0012733,0.00027333,3e-05,-2e-05
18.566,-17.784,1.0186,-0.034984,356.27,1.05,9.8686e+09,2.9689e+09,356.57,-18.566,1.1536,-0.00023785,27848,-27158,-1.9948e+05,34170,-26443,-2.8656e+05,0.73241,-0.23492,-0.0054081,0.10407,0.0010243,0.0027845,66.962,1,0.0012747,0.00027467,3e-05,-2e-05
18.147,-17.226,1.0261,0.0454,354.56,1.1864,3.479e+08,-5.5075e+09,354.89,-18.147,1.2314,0.068136,25813,-26046,-2.3761e+05,29041,-26269,-2.7515e+05,0.97078,-0.3417,-0.0036043,0.13972,0.00064393,0.0017232,66.712,1,0.001276,0.000276,3e-05,-2e-05
18.147,-17.226,1.0261,0.0454,354.56,1.1864,3.479e+08,-5.5075e+09,354.89,-18.147,1.2314,0.068136,25813,-26046,-2.3761e+05,29041,-26269,-2.7515e+05,0.97078,-0.3417,-0.0036043,0.13972,0.00064393,0.0017232,66.712,1,0.0012773,0.00027733,3e-05,-2e-05
18.16,-17.229,0.96788,0.056202,353.82,1.2168,-1.5271e+09,-7.0979e+09,354.18,-18.16,1.1788,0.076372,25678,-25240,-2.3996e+05,28218,-25747,-2.7249e+05,0.9815,-0.34753,-0.0029021,0.14197,0.00059719,0.0014599,66.603,1,0.0012787,0.00027867,3e-05,-2e-05
18.191,-17.251,0.90727,0.066071,352.82,1.2571,-3.5689e+09,-8.7785e+09,353.24,-18.191,1.1226,0.083467,25542,-24597,-2.4171e+05,27586,-25373,-2.6886e+05,0.99078,-0.35201,-0.0020224,0.14348,0.00055828,0.0011201,66.456,1,0.00128,0.00028,3e-05,-2e-05
18.191,-17.251,0.90727,0.066071,352.82,1.2571,-3.5689e+09,-8.7785e+09,353.24,-18.191,1.1226,0.083467,25542,-24597,-2.4171e+05,27586,-25373,-2.6886e+05,0.99078,-0.35201,-0.0020224,0.14348,0.00055828,0.0011201,66.456,1,0.0012813,0.00028133,3e-05,-2e-05
18.241,-17.293,0.84236,0.074746,351.53,1.3152,-5.8035e+09,-1.0473e+10,352.04,-18.241,1.0603,0.089244,25439,-23782,-2.4371e+05,26982,-24761,-2.6551e+05,0.99957,-0.35527,-0.0009562,0.14419,0.00052549,0.00069713,66.267,1,0.0012827,0.00028267,3e-05,-2e-05
18.311,-17.356,0.77131,0.081923,349.9,1.407,-8.1376e+09,-1.2146e+10,350.53,-18.311,0.9899,0.093641,25266,-22839,-2.4523e+05,26295,-23998,-2.6222e+05,1.0088,-0.35755,0.00023257,0.14411,0.00050169,0.00021239,66.027,1,0.001284,0.000284,3e-05,-2e-05
18.311,-17.356,0.77131,0.081923,349.9,1.407,-8.1376e+09,-1.2146e+10,350.53,-18.311,0.9899,0.093641,25266,-22839,-2.4523e+05,26295,-23998,-2.6222e+05,1.0088,-0.35755,0.00023257,0.14411,0.00050169,0.00021239,66.027,1,0.0012853,0.00028533,3e-05,-2e-05
18.406,-17.444,0.69396,0.086959,347.83,1.5527,-1.0349e+10,-1.3696e+10,348.63,-18.406,0.911,0.096012,25268,-22100,-2.4683e+05,25806,-23466,-2.5997e+05,1.0186,-0.35845,0.0016018,0.14292,0.00048557,-0.00035147,65.723,1,0.0012867,0.00028667,3e-05,-2e-05
18.521,-17.552,0.60372,0.089834,345.48,1.7965,-1.0617e+10,-1.3354e+10,346.49,-18.521,0.81664,0.096194,24962,-21127,-2.4842e+05,24972,-22682,-2.5839e+05,1.0305,-0.3573,0.0031195,0.13997,0.0004752,-0.00098405,65.378,1,0.001288,0.000288,3e-05,-2e-05
18.521,-17.552,0.60372,0.089834,345.48,1.7965,-1.0617e+10,-1.3354e+10,346.49,-18.521,0.81664,0.096194,24962,-21127,-2.4842e+05,24972,-22682,-2.5839e+05,1.0305,-0.3573,0.0031195,0.13997,0.0004752,-0.00098405,65.378,1,0.0012893,0.00028933,3e-05,-2e-05
18.64,-17.661,0.49534,0.090109,343.09,2.1457,-8.5595e+09,-1.0693e+10,344.34,-18.64,0.70175,0.093575,24690,-20026,-2.5026e+05,24238,-21833,-2.5748e+05,1.046,-0.35367,0.0048447,0.13493,0.00047281,-0.0017039,65.028,1,0.0012907,0.00029067,3e-05,-2e-05
18.758,-17.768,0.3745,0.086668,340.77,2.5788,-4.3207e+09,-5.5874e+09,342.3,-18.758,0.57354,0.087661,24413,-19007,-2.518e+05,23471,-20959,-2.5617e+05,1.0639,-0.34802,0.0068399,0.12874,0.00048048,-0.0025235,64.688,1,0.001292,0.000292,3e-05,-2e-05
18.758,-17.768,0.3745,0.086668,340.77,2.5788,-4.3207e+09,-5.5874e+09,342.3,-18.758,0.57354,0.087661,24413,-19007,-2.518e+05,23471,-20959,-2.5617e+05,1.0639,-0.34802,0.0068399,0.12874,0.00048048,-0.0025235,64.688,1,0.0012933,0.00029333,3e-05,-2e-05
18.81,-17.809,0.25597,0.079477,339.77,2.934,2.1399e+09,2.4736e+09,341.49,-18.81,0.44218,0.078673,24304,-18127,-2.5444e+05,23033,-20281,-2.566e+05,1.0821,-0.33761,0.0089438,0.12061,0.00050298,-0.0033461,64.541,1,0.0012947,0.00029467,3e-05,-2e-05
18.711,-17.698,0.14888,0.070326,341.65,3.169,7.0572e+08,2.4484e+09,343.43,-18.711,0.31537,0.067848,23806,-17994,-2.5773e+05,22162,-20049,-2.5893e+05,1.1112,-0.32559,0.010829,0.1124,0.00053263,-0.0040123,64.817,1,0.001296,0.000296,3e-05,-2e-05
18.711,-17.698,0.14888,0.070326,341.65,3.169,7.0572e+08,2.4484e+09,343.43,-18.711,0.31537,0.067848,23806,-17994,-2.5773e+05,22162,-20049,-2.5893e+05,1.1112,-0.32559,0.010829,0.1124,0.00053263,-0.0040123,64.817,1,0.0012973,0.00029733,3e-05,-2e-05
18.438,-17.417,0.06872,0.060117,346.64,3.1046,-1.682e+10,-1.4594e+10,348.34,-18.438,0.21699,0.05593,22802,-17161,-2.6256e+05,20926,-19727,-2.6465e+05,1.1359,-0.31392,0.01301,0.10658,0.00056575,-0.0047191,65.549,1,0.0012987,0.00029867,3e-05,-2e-05
18.438,-17.417,0.06872,0.060117,346.64,3.1046,-1.682e+10,-1.4594e+10,348.34,-18.438,0.21699,0.05593,22802,-17161,-2.6256e+05,20926,-19727,-2.6465e+05,1.1359,-0.31392,0.01301,0.10658,0.00056575,-0.0047191,65.549,1,0.0013,0.0003,3e-05,-2e-05
17.982,-16.948,0.016976,0.047773,355.1,2.607,-5.3515e+10,-5.0641e+10,356.53,-17.982,0.14915,0.04205,21535,-16929,-2.6398e+05,19359,-19657,-2.645e+05,1.1724,-0.3059,0.015567,0.10359,0.00061528,-0.005477,66.79,1,0.0013013,0.00030133,3e-05,-2e-05
17.342,-16.295,0.011759,0.036125,366.37,1.9693,-1.027e+11,-9.9352e+10,367.37,-17.342,0.12858,0.029415,20409,-16899,-2.6878e+05,17991,-19940,-2.6845e+05,1.2144,-0.30103,0.018031,0.10314,0.0006766,-0.006147,68.443,1,0.0013027,0.00030267,3e-05,-2e-05
17.342,-16.295,0.011759,0.036125,366.37,1.9693,-1.027e+11,-9.9352e+10,367.37,-17.342,0.12858,0.029415,20409,-16899,-2.6878e+05,17991,-19940,-2.6845e+05,1.2144,-0.30103,0.018031,0.10314,0.0006766,-0.006147,68.443,1,0.001304,0.000304,3e-05,-2e-05
16.561,-15.498,0.049185,0.027691,379.53,1.4786,-1.5103e+11,-1.4674e+11,380.01,-16.561,0.15363,0.020201,18871,-17469,-2.6928e+05,16115,-20847,-2.6778e+05,1.2719,-0.30263,0.020701,0.10581,0.00074993,-0.0068234,70.374,1,0.0013053,0.00030533,3e-05,-2e-05
15.687,-14.603,0.10814,0.021192,393.42,1.2852,-1.8767e+11,-1.8234e+11,393.36,-15.687,0.20423,0.013219,17836,-17901,-2.7353e+05,14880,-21736,-2.7065e+05,1.3481,-0.31237,0.023221,0.11175,0.00081471,-0.0074127,72.411,1,0.0013067,0.00030667,3e-05,-2e-05
15.687,-14.603,0.10814,0.021192,393.42,1.2852,-1.8767e+11,-1.8234e+11,393.36,-15.687,0.20423,0.013219,17836,-17901,-2.7353e+05,14880,-21736,-2.7065e+05,1.3481,-0.31237,0.023221,0.11175,0.00081471,-0.0074127,72.411,1,0.001308,0.000308,3e-05,-2e-05
14.782,-13.672,0.18134,0.016601,406.9,1.4109,-2.0028e+11,-1.9388e+11,406.31,-14.782,0.27369,0.0084391,16774,-18084,-2.7325e+05,13536,-22393,-2.69e+05,1.4442,-0.33071,0.025654,0.11992,0.00087219,-0.0079258,74.388,1,0.0013093,0.00030933,3e-05,-2e-05
13.898,-12.757,0.25994,0.01452,419.18,1.7061,-1.9498e+11,-1.8739e+11,418.14,-13.898,0.35228,0.0064051,15505,-18558,-2.7662e+05,12085,-23514,-2.7088e+05,1.5629,-0.35703,0.027829,0.12976,0.00091219,-0.0083067,76.19,1,0.0013107,0.00031067,3e-05,-2e-05
13.898,-12.757,0.25994,0.01452,419.18,1.7061,-1.9498e+11,-1.8739e+11,418.14,-13.898,0.35228,0.0064051,15505,-18558,-2.7662e+05,12085,-23514,-2.7088e+05,1.5629,-0.35703,0.027829,0.12976,0.00091219,-0.0083067,76.19,1,0.001312,0.000312,3e-05,-2e-05
13.068,-11.891,0.33361,0.013925,429.9,2.0606,-1.7453e+11,-1.6652e+11,428.49,-13.068,0.42911,0.0061056,14188,-18882,-2.7649e+05,10530,-24561,-2.6934e+05,1.7034,-0.39006,0.02968,0.14025,0.0009347,-0.0085294,77.762,1,0.0013133,0.00031333,3e-05,-2e-05
12.311,-11.096,0.39889,0.014776,438.98,2.3449,-1.478e+11,-1.3991e+11,437.29,-12.311,0.49906,0.0075072,12873,-19435,-2.7906e+05,9082.8,-25977,-2.7062e+05,1.8623,-0.42696,0.030952,0.15047,0.00093382,-0.0085229,79.094,1,0.0013147,0.00031467,3e-05,-2e-05
12.311,-11.096,0.39889,0.014776,438.98,2.3449,-1.478e+11,-1.3991e+11,437.29,-12.311,0.49906,0.0075072,12873,-19435,-2.7906e+05,9082.8,-25977,-2.7062e+05,1.8623,-0.42696,0.030952,0.15047,0.00093382,-0.0085229,79.094,1,0.001316,0.000316,3e-05,-2e-05
11.632,-10.378,0.45363,0.016307,446.54,2.5279,-1.1914e+11,-1.12e+11,444.65,-11.632,0.5593,0.0097487,11785,-19860,-2.8008e+05,7844.2,-27340,-2.7042e+05,2.0373,-0.46606,0.031797,0.15971,0.00092113,-0.008336,80.203,1,0.0013173,0.00031733,3e-05,-2e-05
11.033,-9.7409,0.5013,0.017743,452.73,2.5892,-9.2904e+10,-8.6804e+10,450.72,-11.033,0.61188,0.012091,11183,-19881,-2.819e+05,7196.3,-28368,-2.7125e+05,2.2227,-0.50418,0.031962,0.16716,0.00089314,-0.0079167,81.112,1,0.0013187,0.00031867,3e-05,-2e-05
11.033,-9.7409,0.5013,0.017743,452.73,2.5892,-9.2904e+10,-8.6804e+10,450.72,-11.033,0.61188,0.012091,11183,-19881,-2.819e+05,7196.3,-28368,-2.7125e+05,2.2227,-0.50418,0.031962,0.16716,0.00089314,-0.0079167,81.112,1,0.00132,0.00032,3e-05,-2e-05
10.51,-9.1805,0.53993,0.019289,457.77,2.5545,-7.0198e+10,-6.5298e+10,455.68,-10.51,0.65432,0.014635,10295,-20475,-2.8385e+05,6261.7,-30049,-2.724e+05,2.4149,-0.53966,0.031652,0.17239,0.00086132,-0.0073407,81.851,1,0.0013213,0.00032133,3e-05,-2e-05
10.058,-8.6949,0.57345,0.020145,461.84,2.4569,-5.1886e+10,-4.817e+10,459.72,-10.058,0.68992,0.016609,9580.4,-20565,-2.8476e+05,5531.3,-31217,-2.7274e+05,2.6074,-0.57039,0.030738,0.17513,0.00082369,-0.0066018,82.449,1,0.0013227,0.00032267,3e-05,-2e-05
10.058,-8.6949,0.57345,0.020145,461.84,2.4569,-5.1886e+10,-4.817e+10,459.72,-10.058,0.68992,0.016609,9580.4,-20565,-2.8476e+05,5531.3,-31217,-2.7274e+05,2.6074,-0.57039,0.030738,0.17513,0.00082369,-0.0066018,82.449,1,0.001324,0.000324,3e-05,-2e-05
9.6693,-8.2763,0.59834,0.020301,465.1,2.3282,-3.7537e+10,-3.487e+10,462.97,-9.6693,0.71514,0.017933,8692.3,-20672,-2.8681e+05,4661.3,-32390,-2.7443e+05,2.7955,-0.59585,0.029308,0.17568,0.00078419,-0.0057738,82.926,1,0.0013253,0.00032533,3e-05,-2e-05
9.8984,-8.4776,0.89586,0.013293,467.52,1.9378,-1.9873e+10,-1.8647e+10,465.47,-9.8984,1.0033,0.015551,10279,-22542,-2.9028e+05,7424.6,-35584,-3.0112e+05,2.9398,-0.57581,0.028183,0.15666,0.00078064,-0.0044106,83.281,1,0.0013267,0.00032667,3e-05,-2e-05
9.8984,-8.4776,0.89586,0.013293,467.52,1.9378,-1.9873e+10,-1.8647e+10,465.47,-9.8984,1.0033,0.015551,10279,-22542,-2.9028e+05,7424.6,-35584,-3.0112e+05,2.9398,-0.57581,0.028183,0.15666,0.00078064,-0.0044106,83.281,1,0.001328,0.000328,3e-05,-2e-05
9.6161,-8.1767,0.86204,0.01498,469.68,1.8901,-1.2386e+10,-1.1986e+10,467.65,-9.6161,0.96934,0.017694,9476,-22234,-2.9189e+05,6497.4,-36409,-3.0193e+05,3.1167,-0.59398,0.027346,0.15632,0.00077314,-0.0037958,83.598,1,0.0013293,0.00032933,3e-05,-2e-05
9.3741,-7.9218,0.82813,0.016172,471.39,1.844,-7.1701e+09,-7.3495e+09,469.38,-9.3741,0.93412,0.019401,8826.4,-22125,-2.9372e+05,5740.5,-37400,-3.0327e+05,3.2803,-0.60805,0.026415,0.15492,0.00076832,-0.0032274,83.848,1,0.0013307,0.00033067,3e-05,-2e-05
9.3741,-7.9218,0.82813,0.016172,471.39,1.844,-7.1701e+09,-7.3495e+09,469.38,-9.3741,0.93412,0.019401,8826.4,-22125,-2.9372e+05,5740.5,-37400,-3.0327e+05,3.2803,-0.60805,0.026415,0.15492,0.00076832,-0.0032274,83.848,1,0.001332,0.000332,3e-05,-2e-05
9.1673,-7.708,0.79578,0.016588,472.73,1.8071,-3.6323e+09,-4.1966e+09,470.77,-9.1673,0.89924,0.020408,8264.5,-21647,-2.959e+05,5098.8,-37907,-3.0519e+05,3.4287,-0.61813,0.025225,0.1526,0.00075923,-0.00268,84.046,1,0.0013333,0.00033333,3e-05,-2e-05
8.9895,-7.5286,0.76476,0.016518,473.8,1.7845,-1.2181e+09,-2.0324e+09,471.88,-8.9895,0.86475,0.020959,7716.5,-21229,-2.974e+05,4489.1,-38374,-3.0664e+05,3.5618,-0.62482,0.024072,0.14963,0.00075174,-0.0022058,84.203,1,0.0013347,0.00033467,3e-05,-2e-05
8.8354,-7.3783,0.73516,0.016247,474.64,1.7779,3.9983e+08,-5.6656e+08,472.76,-8.8354,0.83084,0.021331,7229.4,-20794,-2.9925e+05,3959.2,-38728,-3.0869e+05,3.6786,-0.62866,0.022956,0.14624,0.00074574,-0.0018008,84.326,1,0.001336,0.000336,3e-05,-2e-05
8.8354,-7.3783,0.73516,0.016247,474.64,1.7779,3.9983e+08,-5.6656e+08,472.76,-8.8354,0.83084,0.021331,7229.4,-20794,-2.9925e+05,3959.2,-38728,-3.0869e+05,3.6786,-0.62866,0.022956,0.14624,0.00074574,-0.0018008,84.326,1,0.0013373,0.00033733,3e-05,-2e-05
8.7019,-7.2533,0.70687,0.015756,475.3,1.7885,1.4556e+09,4.0504e+08,473.46,-8.7019,0.79763,0.021508,6816.4,-20371,-3.0095e+05,3514.7,-39024,-3.1072e+05,3.7798,-0.6302,0.021923,0.14263,0.0007402,-0.0014695,84.423,1,0.0013387,0.00033867,3e-05,-2e-05
8.5854,-7.1499,0.68018,0.015167,475.82,1.8119,2.1225e+09,1.0348e+09,474.03,-8.5854,0.76546,0.021557,6420.6,-19892,-3.0255e+05,3114.6,-39169,-3.1282e+05,3.8664,-0.62984,0.020983,0.13892,0.00073353,-0.0012064,84.499,1,0.00134,0.00034,3e-05,-2e-05
8.5854,-7.1499,0.68018,0.015167,475.82,1.8119,2.1225e+09,1.0348e+09,474.03,-8.5854,0.76546,0.021557,6420.6,-19892,-3.0255e+05,3114.6,-39169,-3.1282e+05,3.8664,-0.62984,0.020983,0.13892,0.00073353,-0.0012064,84.499,1,0.0013413,0.00034133,3e-05,-2e-05
8.483,-7.0645,0.65491,0.014492,476.23,1.8488,2.5353e+09,1.4375e+09,474.48,-8.483,0.73433,0.021535,6089.4,-19457,-3.041e+05,2778.3,-39314,-3.1505e+05,3.9392,-0.62797,0.020237,0.1352,0.00072877,-0.0010183,84.558,1,0.0013427,0.00034267,3e-05,-2e-05
8.392,-6.9943,0.63091,0.013767,476.55,1.8949,2.7707e+09,1.6806e+09,474.83,-8.392,0.70417,0.021437,5779.6,-18943,-3.0556e+05,2479.8,-39294,-3.1731e+05,3.9998,-0.62495,0.019622,0.13155,0.0007247,-0.00088501,84.605,1,0.001344,0.000344,3e-05,-2e-05
8.392,-6.9943,0.63091,0.013767,476.55,1.8949,2.7707e+09,1.6806e+09,474.83,-8.392,0.70417,0.021437,5779.6,-18943,-3.0556e+05,2479.8,-39294,-3.1731e+05,3.9998,-0.62495,0.019622,0.13155,0.0007247,-0.00088501,84.605,1,0.0013453,0.00034533,3e-05,-2e-05
8.3108,-6.9372,0.60822,0.012948,476.8,1.9491,2.8827e+09,1.811e+09,475.12,-8.3108,0.67511,0.021256,5496.6,-18531,-3.0691e+05,2210.2,-39352,-3.1958e+05,4.0495,-0.62108,0.019161,0.12802,0.00072067,-0.00080795,84.642,1,0.0013467,0.00034667,3e-05,-2e-05
8.2375,-6.891,0.58678,0.012215,476.99,2.009,2.9093e+09,1.8595e+09,475.35,-8.2375,0.64717,0.021158,5249,-18112,-3.0823e+05,1982.2,-39349,-3.2192e+05,4.0891,-0.61652,0.018813,0.12465,0.00071876,-0.00076696,84.67,1,0.001348,0.000348,3e-05,-2e-05
8.2375,-6.891,0.58678,0.012215,476.99,2.009,2.9093e+09,1.8595e+09,475.35,-8.2375,0.64717,0.021158,5249,-18112,-3.0823e+05,1982.2,-39349,-3.2192e+05,4.0891,-0.61652,0.018813,0.12465,0.00071876,-0.00076696,84.67,1,0.0013493,0.00034933,3e-05,-2e-05
8.1712,-6.8544,0.56651,0.011419,477.14,2.0718,2.8823e+09,1.8581e+09,475.53,-8.1712,0.62032,0.02101,5019.9,-17644,-3.0949e+05,1778.4,-39258,-3.243e+05,4.12,-0.61146,0.018588,0.12143,0.00071731,-0.00076479,84.693,1,0.0013507,0.00035067,3e-05,-2e-05
8.1102,-6.8255,0.54737,0.010675,477.26,2.1378,2.8129e+09,1.811e+09,475.68,-8.1102,0.59459,0.02094,4810.6,-17248,-3.107e+05,1595.9,-39206,-3.2671e+05,4.1428,-0.60598,0.018435,0.11837,0.00071727,-0.00078734,84.71,1,0.001352,0.000352,3e-05,-2e-05
8.1102,-6.8255,0.54737,0.010675,477.26,2.1378,2.8129e+09,1.811e+09,475.68,-8.1102,0.59459,0.02094,4810.6,-17248,-3.107e+05,1595.9,-39206,-3.2671e+05,4.1428,-0.60598,0.018435,0.11837,0.00071727,-0.00078734,84.71,1,0.0013533,0.00035333,3e-05,-2e-05
8.0542,-6.8039,0.52933,0.0098856,477.35,2.2027,2.7188e+09,1.7419e+09,475.8,-8.0542,0.56995,0.020815,4612.7,-16694,-3.1183e+05,1431.5,-38964,-3.2907e+05,4.1589,-0.60025,0.018332,0.11549,0.0007156,-0.00083032,84.723,1,0.0013547,0.00035467,3e-05,-2e-05
8.002,-6.788,0.51235,0.0090413,477.42,2.2692,2.6088e+09,1.6487e+09,475.89,-8.002,0.54647,0.020697,4455.1,-16278,-3.1293e+05,1286.1,-38868,-3.3146e+05,4.1685,-0.59425,0.018406,0.11275,0.00071916,-0.00090843,84.734,1,0.001356,0.000356,3e-05,-2e-05
8.002,-6.788,0.51235,0.0090413,477.42,2.2692,2.6088e+09,1.6487e+09,475.89,-8.002,0.54647,0.020697,4455.1,-16278,-3.1293e+05,1286.1,-38868,-3.3146e+05,4.1685,-0.59425,0.018406,0.11275,0.00071916,-0.00090843,84.734,1,0.0013573,0.00035733,3e-05,-2e-05
7.9536,-6.7775,0.49637,0.0082471,477.48,2.3327,2.4895e+09,1.5461e+09,475.96,-7.9536,0.52408,0.020606,4308,-15725,-3.1399e+05,1153.3,-38626,-3.3383e+05,4.1726,-0.58808,0.018424,0.11017,0.00072007,-0.00098235,84.741,1,0.0013587,0.00035867,3e-05,-2e-05
7.9079,-6.7712,0.48134,0.0074029,477.51,2.3962,2.363e+09,1.4296e+09,476.02,-7.9079,0.50278,0.020532,4189,-15320,-3.1495e+05,1030.8,-38520,-3.3614e+05,4.1716,-0.58174,0.018598,0.10771,0.0007261,-0.0010857,84.747,1,0.00136,0.00036,3e-05,-2e-05
7.9079,-6.7712,0.48134,0.0074029,477.51,2.3962,2.363e+09,1.4296e+09,476.02,-7.9079,0.50278,0.020532,4189,-15320,-3.1495e+05,1030.8,-38520,-3.3614e+05,4.1716,-0.58174,0.018598,0.10771,0.0007261,-0.0010857,84.747,1,0.0013613,0.00036133,3e-05,-2e-05
7.865,-6.7691,0.46724,0.006583,477.54,2.4551,2.2367e+09,1.3135e+09,476.07,-7.865,0.48256,0.020438,4061.8,-14721,-3.1588e+05,911.85,-38202,-3.384e+05,4.1663,-0.57533,0.018682,0.10539,0.00072733,-0.001178,84.751,1,0.0013627,0.00036267,3e-05,-2e-05
7.8243,-6.7702,0.45397,0.0056791,477.56,2.5135,2.114e+09,1.1907e+09,476.1,-7.8243,0.46339,0.02035,3965.5,-14290,-3.1681e+05,796.6,-38073,-3.4067e+05,4.1567,-0.56879,0.01894,0.10318,0.00073568,-0.0012994,84.755,1,0.001364,0.000364,3e-05,-2e-05
7.8243,-6.7702,0.45397,0.0056791,477.56,2.5135,2.114e+09,1.1907e+09,476.1,-7.8243,0.46339,0.02035,3965.5,-14290,-3.1681e+05,796.6,-38073,-3.4067e+05,4.1567,-0.56879,0.01894,0.10318,0.00073568,-0.0012994,84.755,1,0.0013653,0.00036533,3e-05,-2e-05
7.7857,-6.7745,0.44152,0.0048656,477.58,2.5672,1.9932e+09,1.0724e+09,476.12,-7.7857,0.44523,0.020301,3886.9,-13824,-3.1769e+05,689.43,-37943,-3.4287e+05,4.1436,-0.56221,0.019111,0.10108,0.00073994,-0.0014073,84.757,1,0.0013667,0.00036667,3e-05,-2e-05
7.7487,-6.7811,0.42981,0.0040813,477.59,2.6186,1.882e+09,9.5529e+08,476.14,-7.7487,0.42806,0.020339,3860,-13372,-3.1862e+05,589.22,-37855,-3.4515e+05,4.1271,-0.55554,0.019368,0.099074,0.00074954,-0.0015289,84.758,1,0.001368,0.000368,3e-05,-2e-05
7.7487,-6.7811,0.42981,0.0040813,477.59,2.6186,1.882e+09,9.5529e+08,476.14,-7.7487,0.42806,0.020339,3860,-13372,-3.1862e+05,589.22,-37855,-3.4515e+05,4.1271,-0.55554,0.019368,0.099074,0.00074954,-0.0015289,84.758,1,0.0013693,0.00036933,3e-05,-2e-05
7.7132,-6.79,0.41875,0.0033129,477.59,2.6665,1.7754e+09,8.3994e+08,476.15,-7.7132,0.41178,0.020367,3818,-12812,-3.1946e+05,482.08,-37599,-3.4727e+05,4.1077,-0.54884,0.019611,0.097159,0.000759,-0.0016483,84.759,1,0.0013707,0.00037067,3e-05,-2e-05
7.6793,-6.801,0.40835,0.0024863,477.59,2.71,1.6703e+09,7.2775e+08,476.16,-7.6793,0.39639,0.020314,3761.1,-12194,-3.2029e+05,364.97,-37289,-3.4931e+05,4.0858,-0.54213,0.019858,0.095326,0.00076574,-0.0017681,84.759,1,0.001372,0.000372,3e-05,-2e-05
7.6793,-6.801,0.40835,0.0024863,477.59,2.71,1.6703e+09,7.2775e+08,476.16,-7.6793,0.39639,0.020314,3761.1,-12194,-3.2029e+05,364.97,-37289,-3.4931e+05,4.0858,-0.54213,0.019858,0.095326,0.00076574,-0.0017681,84.759,1,0.0013733,0.00037333,3e-05,-2e-05
7.6464,-6.8133,0.39854,0.0016828,477.59,2.7515,1.5758e+09,6.1574e+08,476.16,-7.6464,0.38187,0.020307,3710.3,-11641,-3.21e+05,243.93,-37015,-3.5117e+05,4.0612,-0.53537,0.020115,0.093566,0.00077577,-0.0018893,84.758,1,0.0013747,0.00037467,3e-05,-2e-05
7.6149,-6.8274,0.38927,0.00091301,477.59,2.7874,1.4914e+09,5.193e+08,476.16,-7.6149,0.36811,0.020272,3656.9,-11028,-3.2181e+05,119.79,-36700,-3.5306e+05,4.0347,-0.52861,0.02035,0.091876,0.00078158,-0.0020042,84.758,1,0.001376,0.000376,3e-05,-2e-05
7.6149,-6.8274,0.38927,0.00091301,477.59,2.7874,1.4914e+09,5.193e+08,476.16,-7.6149,0.36811,0.020272,3656.9,-11028,-3.2181e+05,119.79,-36700,-3.5306e+05,4.0347,-0.52861,0.02035,0.091876,0.00078158,-0.0020042,84.758,1,0.0013773,0.00037733,3e-05,-2e-05
7.5842,-6.8422,0.38045,0.00018978,477.58,2.8228,1.4138e+09,4.1436e+08,476.15,-7.5842,0.35515,0.020319,3625.4,-10504,-3.2252e+05,-8.8531,-36431,-3.5484e+05,4.006,-0.52181,0.020608,0.090241,0.00079257,-0.0021231,84.757,1,0.0013787,0.00037867,3e-05,-2e-05
7.5545,-6.8582,0.37211,-0.00048514,477.57,2.8517,1.3342e+09,3.2177e+08,476.15,-7.5545,0.34286,0.020321,3588.4,-9871.9,-3.2322e+05,-141.33,-36087,-3.5649e+05,3.9756,-0.51504,0.020842,0.088674,0.00079795,-0.0022345,84.756,1,0.00138,0.00038,3e-05,-2e-05
7.5545,-6.8582,0.37211,-0.00048514,477.57,2.8517,1.3342e+09,3.2177e+08,476.15,-7.5545,0.34286,0.020321,3588.4,-9871.9,-3.2322e+05,-141.33,-36087,-3.5649e+05,3.9756,-0.51504,0.020842,0.088674,0.00079795,-0.0022345,84.756,1,0.0013813,0.00038133,3e-05,-2e-05
